date,2023
Jun,14.968684288941061
May,16.85187430841254
Apr,20.51163532491857
Mar,23.305304821037723
Feb,23.88732738383241
Jan,23.024569184833606
Dec,21.256840137272572
Nov,19.745693501613687
Oct,17.30828826394938
Sep,16.585130018913322
Aug,14.0792030934768
Jul,13.41285042173184
Jun,14.599305496013244
May,17.94227604777214
Apr,19.60416854098031
Mar,20.904926116018927
Feb,22.73555392080597
Jan,23.342193491206753
